Wind Speed,Enercon.E112.4500,Vestas.V136.3450
36.02,0.007156,0
36.03,0.007156,0
36.04,0.007112,0
36.05,0.007024,0
36.06,0.007024,0
36.07,0.006981,0
36.08,0.006937,0
36.09,0.006852,0
36.1,0.006851,0
36.11,0.006809,0
36.12,0.006767,0
36.13,0.006683,0
36.14,0.006683,0
36.15,0.006641,0
36.16,0.006559,0
36.17,0.006558,0
36.18,0.006518,0
36.19,0.006477,0
36.2,0.006396,0
36.21,0.006396,0
36.22,0.006356,0
36.23,0.006277,0
36.24,0.006277,0
36.25,0.006237,0
36.26,0.006198,0
36.27,0.006121,0
36.28,0.00612,0
36.29,0.006082,0
36.3,0.006006,0
36.31,0.006005,0
36.32,0.005968,0
36.33,0.00593,0
36.34,0.005855,0
36.35,0.005855,0
36.36,0.005818,0
36.37,0.005782,0
36.38,0.005708,0
36.39,0.005708,0
36.4,0.005672,0
36.41,0.0056,0
36.42,0.0056,0
36.43,0.005565,0
36.44,0.005529,0
36.45,0.005459,0
36.46,0.005459,0
36.47,0.005424,0
36.48,0.005355,0
36.49,0.005355,0
36.5,0.005321,0
36.51,0.005287,0
36.52,0.005219,0
36.53,0.005219,0
36.54,0.005186,0
36.55,0.00512,0
36.56,0.005119,0
36.57,0.005087,0
36.58,0.005054,0
36.59,0.004989,0
36.6,0.004989,0
36.61,0.004957,0
36.62,0.004925,0
36.63,0.004862,0
36.64,0.004861,0
36.65,0.00483,0
36.66,0.004768,0
36.67,0.004768,0
36.68,0.004737,0
36.69,0.004706,0
36.7,0.004645,0
36.71,0.004645,0
36.72,0.004615,0
36.73,0.004555,0
36.74,0.004555,0
36.75,0.004525,0
36.76,0.004496,0
36.77,0.004438,0
36.78,0.004437,0
36.79,0.004409,0
36.8,0.004351,0
36.81,0.004351,0
36.82,0.004323,0
36.83,0.004294,0
36.84,0.004238,0
36.85,0.004238,0
36.86,0.00421,0
36.87,0.004183,0
36.88,0.004128,0
36.89,0.004128,0
36.9,0.004101,0
36.91,0.004047,0
36.92,0.004047,0
36.93,0.00402,0
36.94,0.003993,0
36.95,0.003941,0
36.96,0.003941,0
36.97,0.003915,0
36.98,0.003863,0
36.99,0.003863,0
37,0.003837,0
37.01,0.003812,0
37.02,0.003762,0
37.03,0.003761,0
37.04,0.003737,0
37.05,0.003687,0
37.06,0.003687,0
37.07,0.003662,0
37.08,0.003638,0
37.09,0.003589,0
37.1,0.003589,0
37.11,0.003565,0
37.12,0.003542,0
37.13,0.003494,0
37.14,0.003494,0
37.15,0.003471,0
37.16,0.003424,0
37.17,0.003424,0
37.18,0.003401,0
37.19,0.003378,0
37.2,0.003333,0
37.21,0.003333,0
37.22,0.00331,0
37.23,0.003266,0
37.24,0.003266,0
37.25,0.003244,0
37.26,0.003222,0
37.27,0.003179,0
37.28,0.003178,0
37.29,0.003157,0
37.3,0.003114,0
37.31,0.003114,0
37.32,0.003093,0
37.33,0.003072,0
37.34,0.003031,0
37.35,0.00303,0
37.36,0.00301,0
37.37,0.002989,0
37.38,0.002949,0
37.39,0.002948,0
37.4,0.002929,0
37.41,0.002889,0
37.42,0.002888,0
37.43,0.002869,0
37.44,0.002849,0
37.45,0.00281,0
37.46,0.00281,0
37.47,0.002791,0
37.48,0.002753,0
37.49,0.002752,0
37.5,0.002733,0
37.51,0.002715,0
37.52,0.002678,0
37.53,0.002677,0
37.54,0.002659,0
37.55,0.002622,0
37.56,0.002622,0
37.57,0.002604,0
37.58,0.002586,0
37.59,0.002551,0
37.6,0.00255,0
37.61,0.002533,0
37.62,0.002515,0
37.63,0.00248,0
37.64,0.00248,0
37.65,0.002463,0
37.66,0.002429,0
37.67,0.002429,0
37.68,0.002412,0
37.69,0.002395,0
37.7,0.002362,0
37.71,0.002362,0
37.72,0.002345,0
37.73,0.002313,0
37.74,0.002312,0
37.75,0.002296,0
37.76,0.00228,0
37.77,0.002248,0
37.78,0.002248,0
37.79,0.002232,0
37.8,0.002201,0
37.81,0.002201,0
37.82,0.002186,0
37.83,0.00217,0
37.84,0.00214,0
37.85,0.002139,0
37.86,0.002124,0
37.87,0.002095,0
37.88,0.00208,0
37.89,0.002079,0
37.9,0.002065,0
37.91,0.002036,0
37.92,0.002035,0
37.93,0.002021,0
37.94,0.002007,0
37.95,0.001978,0
37.96,0.001978,0
37.97,0.001964,0
37.98,0.001936,0
37.99,0.001936,0
38,0.001922,0
38.01,0.001909,0
38.02,0.001882,0
38.03,0.001881,0
38.04,0.001868,0
38.05,0.001841,0
38.06,0.001841,0
38.07,0.001828,0
38.08,0.001815,0
38.09,0.001789,0
38.1,0.001789,0
38.11,0.001776,0
38.12,0.00175,0
38.13,0.001738,0
38.14,0.001738,0
38.15,0.001725,0
38.16,0.0017,0
38.17,0.0017,0
38.18,0.001688,0
38.19,0.001676,0
38.2,0.001652,0
38.21,0.001652,0
38.22,0.001639,0
38.23,0.001616,0
38.24,0.001616,0
38.25,0.001604,0
38.26,0.001592,0
38.27,0.001569,0
38.28,0.001569,0
38.29,0.001558,0
38.3,0.001535,0
38.31,0.001535,0
38.32,0.001524,0
38.33,0.001512,0
38.34,0.00149,0
38.35,0.00149,0
38.36,0.001479,0
38.37,0.001458,0
38.38,0.001447,0
38.39,0.001447,0
38.4,0.001436,0
38.41,0.001415,0
38.42,0.001415,0
38.43,0.001405,0
38.44,0.001394,0
38.45,0.001374,0
38.46,0.001374,0
38.47,0.001363,0
38.48,0.001344,0
38.49,0.001343,0
38.5,0.001333,0
38.51,0.001324,0
38.52,0.001304,0
38.53,0.001304,0
38.54,0.001294,0
38.55,0.001275,0
38.56,0.001275,0
38.57,0.001266,0
38.58,0.001256,0
38.59,0.001237,0
38.6,0.001237,0
38.61,0.001228,0
38.62,0.00121,0
38.63,0.001201,0
38.64,0.0012,0
38.65,0.001192,0
38.66,0.001174,0
38.67,0.001173,0
38.68,0.001165,0
38.69,0.001156,0
38.7,0.001139,0
38.71,0.001139,0
38.72,0.00113,0
38.73,0.001113,0
38.74,0.001113,0
38.75,0.001104,0
38.76,0.001096,0
38.77,0.00108,0
38.78,0.001079,0
38.79,0.001071,0
38.8,0.001055,0
38.81,0.001055,0
38.82,0.001047,0
38.83,0.001039,0
38.84,0.001023,0
38.85,0.001023,0
38.86,0.001015,0
38.87,0.001,0
38.88,0.000992,0
38.89,0.000992,0
38.9,0.000985,0
38.91,0.00097,0
38.92,0.000969,0
38.93,0.000962,0
38.94,0.000954,0
38.95,0.00094,0
38.96,0.00094,0
38.97,0.000933,0
38.98,0.000918,0
38.99,0.000918,0
39,0.000911,0
39.01,0.000904,0
39.02,0.00089,0
39.03,0.00089,0
39.04,0.000883,0
39.05,0.00087,0
39.06,0.000869,0
39.07,0.000863,0
39.08,0.000856,0
39.09,0.000843,0
39.1,0.000843,0
39.11,0.000836,0
39.12,0.000823,0
39.13,0.000817,0
39.14,0.000816,0
39.15,0.00081,0
39.16,0.000798,0
39.17,0.000797,0
39.18,0.000791,0
39.19,0.000785,0
39.2,0.000773,0
39.21,0.000773,0
39.22,0.000766,0
39.23,0.000755,0
39.24,0.000754,0
39.25,0.000748,0
39.26,0.000743,0
39.27,0.000731,0
39.28,0.000731,0
39.29,0.000725,0
39.3,0.000714,0
39.31,0.000713,0
39.32,0.000708,0
39.33,0.000702,0
39.34,0.000691,0
39.35,0.000691,0
39.36,0.000685,0
39.37,0.000675,0
39.38,0.000669,0
39.39,0.000669,0
39.4,0.000664,0
39.41,0.000653,0
39.42,0.000653,0
39.43,0.000648,0
39.44,0.000643,0
39.45,0.000632,0
39.46,0.000632,0
39.47,0.000627,0
39.48,0.000617,0
39.49,0.000617,0
39.5,0.000612,0
39.51,0.000607,0
39.52,0.000597,0
39.53,0.000597,0
39.54,0.000593,0
39.55,0.000583,0
39.56,0.000583,0
39.57,0.000578,0
39.58,0.000573,0
39.59,0.000564,0
39.6,0.000564,0
39.61,0.000559,0
39.62,0.00055,0
39.63,0.000546,0
39.64,0.000546,0
39.65,0.000541,0
39.66,0.000532,0
39.67,0.000532,0
39.68,0.000528,0
39.69,0.000523,0
39.7,0.000515,0
39.71,0.000515,0
39.72,0.00051,0
39.73,0.000502,0
39.74,0.000502,0
39.75,0.000498,0
39.76,0.000494,0
39.77,0.000486,0
39.78,0.000486,0
39.79,0.000482,0
39.8,0.000474,0
39.81,0.000473,0
39.82,0.00047,0
39.83,0.000466,0
39.84,0.000458,0
39.85,0.000458,0
39.86,0.000454,0
39.87,0.000447,0
39.88,0.000443,0
39.89,0.000442,0
39.9,0.000439,0
39.91,0.000432,0
39.92,0.000431,0
39.93,0.000428,0
39.94,0.000424,0
39.95,0.000417,0
39.96,0.000417,0
39.97,0.000413,0
39.98,0.000407,0
39.99,0.000406,0
40,0.000403,0
